201705151900	58.8006	1	17.6264	1	11.6	5	6	3	4	6	1028.5	1	6.7	2	2.091	1	8.5975	0	0	0	0.4664	0	0.24	1	10.6	0	6.58	1	6.16	1	330.6	1	342.6	1	352.1	1	312.9	1	87.1	1	106.7	1	80.9	1	134	1	153.4	1	78.9	1	126.9	1	172.6	1	10.6	1	336.8	1	26	1	234.5	1	21.8	1	279	1	43.8	1	243.4	1	3.7	1	3.7	1	2.9	1	1.9	1	3.9	1	3.1	1	2.5	1	4	1	1.3	1	5.2	1	1.5	1	2.3	1	1.6	1	1.5	1	4.8	1	0.9	1	2.2	1	3.8	1	9.8	1	1.3	1
201705152000	58.8006	1	17.6264	1	11.6	5	358	1	4.1	1	1029.5	1	6.4	2	2.108	1	8.5975	0	0.0424	0	0.5088	0	0.24	1	10.61	0	6.54	1	6.16	1	342.7	1	0	1	14	1	313.5	1	14.8	1	33.7	1	53.9	1	110.1	1	90	1	96.3	1	96.3	1	90	1	319.6	1	54	1	334.8	1	296.6	1	309.5	1	256.7	1	53.9	1	23.2	1	4.7	1	3	1	4.9	1	2.6	1	3.5	1	1.4	1	4.6	1	3.2	1	3.2	1	1.8	1	2.7	1	0.5	1	2.6	1	1.4	1	1.9	1	4	1	2.2	1	10	1	15.1	1	0.8	1
201705152100	58.8006	1	17.6264	1	11.5	5	10	1	3.9	1	1029.9	1	6.1	2	2.124	1	8.7785	0	0.1272	0	0.424	0	0.24	1	10.61	0	6.54	1	6.16	1	328.9	1	84.8	1	344.5	1	324.5	1	295.2	1	137.7	1	37.6	1	200.6	1	265.8	1	6.2	1	340.5	1	20.6	1	342.3	1	291	1	292.1	1	305.8	1	301.9	1	260.3	1	58.8	1	261.3	1	5.6	1	1.1	1	3.7	1	3.4	1	3.8	1	1.5	1	1.6	1	0.9	1	2.7	1	3.7	1	3.3	1	1.7	1	2.3	1	1.4	1	3.5	1	4.4	1	6.2	1	13.6	1	12.7	1	3.9	1
201705152200	58.8006	1	17.6265	1	11.5	5	9	1	3.4	1	1030.1	1	5.8	2	2.185	1	8.4165	0	0.0424	0	0.4664	0	0.24	1	10.61	0	6.52	1	6.16	1	323.8	1	53.7	1	329.5	1	208.6	1	329.7	1	216.2	1	264.6	1	183.5	1	183.6	1	99.5	1	133.4	1	125	1	90	1	328	1	0	1	11.3	1	291.2	1	261.3	1	56.4	1	250.6	1	3.2	1	1.9	1	2	1	1.3	1	1.4	1	3.2	1	2.1	1	3.3	1	1.6	1	1.8	1	2.5	1	1.2	1	0.1	1	0.9	1	0.3	1	0.5	1	3.3	1	8.6	1	17.2	1	3.9	1
201705152300	58.8007	1	17.6263	1	11.5	5	26	1	3	1	1030.6	1	5.5	2	2.214	1	8.5975	0	0.0424	0	0.4664	0	0.23	1	10.62	0	6.48	1	6.16	1	316.3	1	5.7	1	245.5	1	310.7	1	271.7	1	90	1	228.6	1	224.2	1	180	1	197.4	1	158.2	1	192.5	1	135	1	278.1	1	270	1	273.8	1	241.4	1	259.6	1	48.7	1	236.3	1	3	1	3	1	5.1	1	4.8	1	3.4	1	0.6	1	2.3	1	5.3	1	1.6	1	1.7	1	2.2	1	0.9	1	0.6	1	0.7	1	1.5	1	1.5	1	2.5	1	8.3	1	12	1	1.8	1
201705160000	58.8006	1	17.6263	1	11.4	5	15	1	3.7	1	1031	1	5.2	2	2.261	1	-999	9	-999	9	-999	9	0.25	1	10.63	0	6.46	1	6.16	1	335.4	1	333.4	1	11.9	1	288.4	1	124.1	1	121	1	129.3	1	177.3	1	166	1	193	1	188.1	1	120.3	1	333.4	1	51.7	1	282.5	1	6.7	1	302.9	1	272.8	1	66.5	1	196.4	1	2.6	1	0.4	1	1.9	1	3.8	1	4.1	1	4.7	1	2.8	1	2.1	1	3.7	1	2.7	1	0.7	1	2.8	1	0.2	1	2.4	1	0.9	1	1.7	1	2	1	8.3	1	9.3	1	1.8	1
201705160100	58.8007	1	17.6264	1	11.4	5	5	1	3.2	1	1031	1	4.9	2	2.262	1	-999	9	-999	9	-999	9	0.24	1	10.65	0	6.4	1	6.17	1	346	1	342.6	1	326.3	1	340.6	1	28.6	1	315	1	143.7	1	129.3	1	5.4	1	53.7	1	163.1	1	113.5	1	6.8	1	149	1	63.4	1	0	1	29.1	1	256.2	1	67	1	226.1	1	4.5	1	1.7	1	2.5	1	3.6	1	3.8	1	0.1	1	1.9	1	1.4	1	4.2	1	1.9	1	3.4	1	2.5	1	2.5	1	1.2	1	0.2	1	0.4	1	1	1	6.7	1	14.3	1	3.6	1
201705160200	58.8006	1	17.6264	1	11.4	5	5	1	2.6	1	1030.8	1	4.4	2	2.201	1	8.5975	0	-0.0424	0	0.5088	0	0.24	1	10.66	0	6.37	1	6.17	1	10.9	1	19.9	1	63.4	1	141.3	1	90	1	95.3	1	96.3	1	135	1	123.7	1	113.3	1	119.2	1	144.6	1	146.3	1	74.7	1	188.1	1	270	1	90	1	249.2	1	34.4	1	81.9	1	5.3	1	6.2	1	1.6	1	1.9	1	0.1	1	4.3	1	0.9	1	3.3	1	4	1	5.6	1	3.9	1	3.8	1	4	1	1.1	1	1.4	1	1.1	1	1	1	5.3	1	10.8	1	0.7	1
201705160300	58.8006	1	17.6264	1	11.8	5	11	1	4	1	1031.3	1	4.4	2	2.014	1	5.973	0	-0.1272	0	0.5936	0	0.23	1	10.66	0	6.34	1	6.17	1	341.6	1	12.3	1	324.2	1	7.8	1	291.4	1	170.5	1	308.7	1	59.9	1	90	1	99.5	1	209.5	1	136.2	1	303.7	1	45	1	349.7	1	270	1	0	1	253.9	1	47.6	1	248.2	1	3.8	1	4.7	1	2.2	1	4.4	1	2.5	1	0.6	1	1.9	1	2.2	1	3.2	1	1.2	1	3.4	1	3.5	1	2.2	1	1.3	1	1.1	1	1.7	1	0.1	1	5.4	1	9.3	1	5.9	1
201705160400	58.8006	1	17.6261	1	12.1	5	30	1	3.5	1	1031.3	1	4.3	2	1.155	1	0.4525	0	-0.1272	0	0.0848	0	0.22	1	10.67	0	6.31	1	6.17	1	37.5	1	92.9	1	105.3	1	76.8	1	187.6	1	132.5	1	135	1	167.3	1	163.9	1	204	1	199.1	1	179	1	235.8	1	208.8	1	107.5	1	223.2	1	229.4	1	256.8	1	42.1	1	225	1	3.8	1	2	1	1.1	1	1.7	1	1.5	1	4.9	1	3.5	1	3.2	1	4.7	1	3	1	2.8	1	5.6	1	3.4	1	2.3	1	2	1	4.4	1	1.8	1	7	1	11.3	1	1.8	1
201705160500	58.8007	1	17.6261	1	12.4	5	35	1	2.6	1	1031.7	1	5.8	2	0.681	1	7.1495	0	0.0424	0	0.3392	0	0.21	1	10.65	0	6.39	1	6.17	1	354.1	1	73.6	1	33.1	1	202.6	1	284	1	177.6	1	250.3	1	216.9	1	90	1	200.9	1	159.4	1	233.7	1	247.3	1	189.5	1	227.5	1	20.6	1	220.6	1	273.1	1	59.2	1	322.1	1	4.8	1	3.5	1	2.7	1	1.3	1	1.2	1	2.4	1	3	1	2	1	0.7	1	3.6	1	0.9	1	3.7	1	4.7	1	1.2	1	1.6	1	2.6	1	1.8	1	3.7	1	7.2	1	2.3	1
201705160600	58.8009	1	17.626	1	12.6	0	67	1	1.5	1	1032	1	7.1	2	0.653	1	8.2355	0	0.1272	0	0.2968	0	0.22	1	10.6	0	6.56	1	6.17	1	50.8	1	141.3	1	131.4	1	133.2	1	220.2	1	185.4	1	191.8	1	160	1	202.2	1	235.5	1	297.5	1	252.6	1	309.8	1	178.2	1	166	1	129.5	1	140.4	1	132.3	1	166	1	51.3	1	3.5	1	1.9	1	2.3	1	2.2	1	3.4	1	3.2	1	6.8	1	4.7	1	5.3	1	1.9	1	2.8	1	3.7	1	1.6	1	3.1	1	2.9	1	5.2	1	4.5	1	3	1	0.4	1	2.6	1
201705160700	58.8012	1	17.6261	1	13	0	135	1	2.3	1	1032	1	5.7	2	0.746	1	8.0545	0	-0.1696	0	0.4664	0	0.22	1	10.57	0	6.68	1	6.16	1	39.5	1	184.8	1	307.2	1	108.4	1	54.7	1	252.3	1	259.9	1	214.4	1	290.9	1	294.7	1	317.2	1	311.5	1	302.3	1	298	1	276.3	1	288.9	1	271.5	1	275.9	1	292.6	1	83.7	1	2.2	1	1.2	1	3.1	1	1.6	1	2.9	1	4.6	1	4.6	1	2.3	1	3.6	1	6.7	1	5.4	1	5.7	1	4.5	1	3.6	1	3.6	1	4.3	1	3.7	1	2.9	1	1.3	1	0.9	1
201705160800	58.8011	1	17.6258	1	13.1	0	106	1	3.5	1	1032.4	1	6.2	2	0.56	1	4.7965	0	0	0	0.3816	0	0.22	1	10.57	0	6.68	1	6.16	1	43	1	156	1	72.5	1	184.9	1	234.9	1	209.3	1	224.2	1	253.7	1	259	1	255.7	1	281.5	1	254.8	1	227.3	1	239	1	256.2	1	195.3	1	196.4	1	208.1	1	152	1	228	1	4	1	2	1	2	1	3.5	1	3.3	1	6.5	1	5	1	4.3	1	7.8	1	8.9	1	6.5	1	6.1	1	1.8	1	0.6	1	5	1	2.3	1	1.8	1	1.7	1	3.6	1	1.3	1
201705160900	58.8011	1	17.6257	1	12.9	0	92	1	4.2	1	1032.9	1	6.2	2	0.536	1	0.2715	0	-0.5936	0	0.636	0	0.22	1	10.56	0	6.72	1	6.15	1	32.2	1	27.6	1	141.3	1	218.4	1	188.1	1	172.9	1	206.6	1	198.9	1	241.9	1	280.8	1	277.5	1	274	1	279.5	1	264.8	1	177.1	1	187.4	1	213.7	1	177.1	1	126.9	1	239	1	6.4	1	2.6	1	3.2	1	3.1	1	2.1	1	2.4	1	3.6	1	3.7	1	3.4	1	4.8	1	3.8	1	4.3	1	3	1	2.2	1	2	1	2.3	1	1.4	1	3.9	1	8	1	1.7	1
201705161000	58.8011	1	17.6258	1	13.2	0	116	1	3.5	1	1032.7	1	6.6	2	0.551	1	2.172	0	0.1272	0	0.4664	0	0.22	1	10.56	0	6.72	1	6.15	1	27.1	1	352.9	1	251.6	1	235.7	1	218	1	194.8	1	183.5	1	203.3	1	254.2	1	262.3	1	290.9	1	288.1	1	284.9	1	264.8	1	0	1	206.6	1	261.5	1	253.9	1	286.1	1	180.9	1	5.3	1	1.6	1	1.3	1	5	1	2.9	1	5.5	1	4.9	1	7.8	1	4.8	1	3.7	1	3.6	1	5.8	1	6.2	1	3.3	1	0.8	1	0.2	1	4	1	4	1	5.4	1	6.3	1
201705161100	58.8012	1	17.6258	1	14.8	0	109	1	3.9	1	1032	1	6.2	2	0.541	1	0.543	0	0.7632	0	-0.0424	0	0.21	1	10.54	0	6.8	1	6.15	1	23.5	1	35.4	1	65	1	176.2	1	206.6	1	181.5	1	198.4	1	192.1	1	223.2	1	287.5	1	284.4	1	295.7	1	281.1	1	256.2	1	289.7	1	226.8	1	180	1	115.6	1	30.8	1	143.1	1	5	1	3.8	1	1.7	1	3	1	3.1	1	7.5	1	3.5	1	4.3	1	2.2	1	4	1	3.6	1	6.2	1	6.2	1	5	1	1.5	1	4.4	1	4.2	1	2.8	1	6.1	1	2	1
201705161200	58.8011	1	17.6257	1	15.3	0	110	1	4.5	1	1032.1	1	6	2	0.543	1	0.543	0	-1.3144	0	-0.5936	0	0.21	1	10.52	0	6.88	1	6.15	1	37.6	1	29.9	1	214.6	1	201.8	1	195.8	1	250.7	1	215.4	1	180	1	272	1	283.2	1	272.6	1	303.7	1	270	1	255.1	1	278.5	1	296.6	1	231.9	1	234.7	1	77.9	1	175.9	1	4.4	1	4.6	1	3.5	1	1.6	1	4.1	1	2.1	1	5.5	1	5.8	1	5.8	1	6.6	1	6.6	1	4	1	6.4	1	6.6	1	6.1	1	2.5	1	6.5	1	2.9	1	1.4	1	2.8	1
201705161300	58.8011	1	17.6257	1	15.3	0	104	1	4.7	1	1031.8	1	5.9	2	0.566	1	0.543	0	0.5088	0	0.424	0	0.23	1	10.52	0	6.86	1	6.15	1	37.1	1	46.7	1	170.5	1	205.6	1	154.6	1	199.2	1	187.1	1	201.7	1	219.2	1	263.1	1	263.7	1	275.1	1	309	1	274.9	1	264.2	1	267.1	1	271.7	1	220	1	20.1	1	112.2	1	4.1	1	4.7	1	3	1	2.8	1	4.4	1	4.9	1	4.8	1	7.3	1	6.3	1	7.5	1	6.3	1	6.7	1	5.4	1	9.4	1	5.9	1	9.9	1	6.7	1	4.8	1	4.4	1	2.4	1
201705161400	58.8011	1	17.6257	1	13.7	0	107	1	5.6	1	1031	1	5.7	2	0.64	1	0.543	0	-0.424	0	0.3816	0	0.23	1	10.53	0	6.84	1	6.16	1	27.3	1	21.6	1	64.5	1	231.8	1	218.7	1	195.4	1	259.5	1	271.3	1	262.3	1	285.3	1	286.6	1	265.9	1	278.6	1	262.5	1	278.8	1	274.4	1	266.6	1	297.6	1	89.2	1	91.4	1	3.7	1	5.2	1	2.3	1	1.8	1	2.6	1	3	1	5.5	1	4.5	1	3.7	1	6.4	1	7.7	1	6.9	1	6.7	1	3.8	1	7.2	1	5.2	1	5	1	2.4	1	7	1	4.1	1
201705161500	58.8012	1	17.6257	1	15.2	0	108	1	4.1	1	1031.5	1	5.7	2	0.652	1	0.543	0	-0.1696	0	0.1272	0	0.23	1	10.55	0	6.77	1	6.16	1	37.1	1	90	1	54	1	80.9	1	80.8	1	163.3	1	287.5	1	257.9	1	246.5	1	257.2	1	269.2	1	256.4	1	266.8	1	270	1	267.4	1	257.9	1	252.6	1	218.7	1	296.6	1	168.1	7	4.1	1	4.2	1	4.1	1	2.5	1	3.1	1	2.1	1	2	1	1.4	1	5	1	6.8	1	6.9	1	6.4	1	5.4	1	4	1	6.6	1	4.3	1	3.4	1	1.3	1	1.6	1	5.8	1
201705161600	58.8012	1	17.6258	1	14	0	116	1	3.9	1	1031	1	5.9	1	0.706	1	8.507	0	-0.5088	0	0.424	0	0.23	1	10.54	0	6.8	1	6.16	1	85.8	1	119.6	1	14	1	135	1	163.4	1	191.7	1	225	1	232.8	1	234.2	1	270	1	264.4	1	273.6	1	276.1	1	262.3	1	285.5	1	286.8	1	257.1	1	213.7	1	316.6	1	251.6	7	2.7	1	4.3	1	1.2	1	0.8	1	4.9	1	3	1	4.4	1	7.8	1	4.4	1	5.7	1	7.1	1	7.9	1	4.7	1	3.7	1	5.6	1	7.9	1	3.6	1	1.8	1	2.5	1	1.3	1
201705161700	58.8012	1	17.6258	1	12.8	0	113	1	3.9	1	1029.9	1	5.8	1	1.154	1	7.1495	0	-0.0848	0	0.4664	0	0.23	1	10.53	0	6.82	1	6.16	1	29.1	1	55.2	1	7.8	1	264.5	1	133.3	1	244.6	1	226.1	1	225	1	274.8	1	249.8	1	276.4	1	265.3	1	270	1	249.8	1	274	1	318.4	1	301.8	1	185.7	1	266.1	1	158.2	7	3.1	1	5.6	1	2.2	1	3.1	1	2.3	1	4.4	1	3.6	1	4.5	1	1.2	1	6.1	1	8.1	1	6.1	1	6.2	1	4	1	4.3	1	3.6	1	4.9	1	2	1	2.9	1	3.8	1
201705161800	58.8012	1	17.6257	1	12.4	0	116	1	5	1	1029.4	1	5.5	1	1.658	1	8.326	0	0	0	0.4664	0	0.24	1	10.54	0	6.79	1	6.16	1	54.6	1	92.6	1	82.1	1	83.2	1	105.3	1	144.5	1	151.2	1	202.4	1	197.5	1	281.3	1	268.7	1	297	1	271.8	1	279.2	1	295.7	1	288.8	1	288.4	1	258.4	1	246	1	129.8	7	4.7	1	6.7	1	2.9	1	4.2	1	2.3	1	5.2	1	4.6	1	5	1	6	1	5.1	1	8.6	1	5.5	1	3.1	1	6.9	1	5.8	1	5.3	1	1.3	1	3.5	1	3	1	4.7	1
201705161900	58.8012	1	17.6258	1	11.9	0	123	1	5	1	1028.2	1	5.6	1	2.012	1	8.5975	0	0.1272	0	0.5088	0	0.24	1	10.54	0	6.8	1	6.16	1	43.2	1	64.7	1	133.4	1	49.4	1	62	1	67.1	1	337.7	1	66.5	1	37.9	1	355.9	1	310.6	1	332.3	1	306.2	1	261.6	1	270.7	1	252.4	1	236.3	1	325.8	1	65.4	1	97.4	7	4.4	1	6.3	1	2.5	1	1.8	1	3.6	1	2.8	1	4.2	1	2.5	1	1.1	1	4.2	1	6.5	1	6.7	1	6.9	1	6.9	1	8.3	1	4.3	1	2.9	1	3	1	3.8	1	2.3	1
201705162000	58.8012	1	17.6258	1	11.6	0	124	1	5.3	1	1028.6	1	5.7	1	2.026	1	8.507	0	0.1272	0	0.5088	0	0.24	1	10.54	0	6.79	1	6.16	1	50.4	1	53.7	1	74.7	1	86.2	1	279.6	1	214.8	1	165.5	1	136.2	1	129.3	1	216	1	286.5	1	282.5	1	244.3	1	257.5	1	270	1	287.8	1	202.5	1	263.1	1	310.6	1	202.6	7	4.5	1	7.4	1	2.3	1	1.5	1	5.4	1	4.4	1	2.8	1	3.5	1	4.3	1	2.7	1	4.6	1	4.6	1	3	1	3.7	1	3	1	2.9	1	3.1	1	3.3	1	1.8	1	1.3	1
201705162100	58.8013	1	17.626	1	11.6	0	148	1	5	1	1028.4	1	6.1	1	2.089	1	8.507	0	-0.0848	0	0.5088	0	0.24	1	10.54	0	6.78	1	6.15	1	69.3	1	101.3	1	90	1	270	1	234.5	1	173.4	1	195.3	1	213.1	1	230.4	1	293	1	277.7	1	281.7	1	291.8	1	281.1	1	301	1	298.5	1	301.3	1	261.6	1	136.8	1	111.8	7	4.8	1	6.1	1	1.8	1	2.2	1	3.4	1	7.9	1	4.6	1	2.7	1	3	1	3.6	1	3.7	1	5.9	1	5.9	1	4.7	1	2.9	1	5.2	1	2.7	1	2.7	1	4.4	1	3.8	1
201705162200	58.8013	1	17.626	1	11.5	0	153	1	4.3	1	1027.4	1	6.3	1	2.1	1	8.326	0	0.0424	0	0.4664	0	0.24	1	10.55	0	6.75	1	6.16	1	56.8	1	68.5	1	103.8	1	121	1	164.1	1	239.7	1	220.1	1	216.2	1	270	1	273.1	1	280.4	1	311.7	1	300.4	1	277.6	1	279.5	1	288.9	1	259.7	1	251.6	1	26.6	1	66.8	7	3.5	1	3.5	1	5	1	0.6	1	0.7	1	5.6	1	5	1	6.9	1	4.1	1	5.6	1	6.1	1	5	1	5.3	1	6.1	1	6.1	1	3.7	1	1.1	1	0.3	1	3.1	1	1.5	1
201705162300	58.8014	1	17.6262	1	11.5	0	162	1	4.8	1	1027.5	1	6.2	1	2.104	1	8.4165	0	0.0848	0	0.5088	0	0.24	1	10.55	0	6.74	1	6.16	1	61.9	1	72.9	1	90	1	348.2	1	122.2	1	149.5	1	211.6	1	213	1	295.3	1	339.4	1	322.9	1	335	1	311.7	1	313	1	325.4	1	295.3	1	308.7	1	271.6	1	147	1	71.9	7	3.4	1	4.1	1	2.8	1	2.5	1	3.2	1	3.9	1	3.1	1	4.4	1	4.2	1	5.1	1	5.1	1	6.4	1	7.4	1	4	1	6.7	1	6.1	1	2.6	1	3.6	1	4.4	1	4.8	1
201705170000	58.8014	1	17.6262	1	11.5	0	165	1	4.4	1	1027	1	6.1	1	2.11	1	-999	9	-999	9	-999	9	0.24	1	10.56	1	6.73	1	6.16	1	71.6	1	104	1	77.3	1	111.2	1	68.6	1	180	1	234.8	1	192.8	1	264.3	1	287	1	308.2	1	298.6	1	301.7	1	314.1	1	307.2	1	292.7	1	301.3	1	220.6	1	299.7	1	244.8	7	3.2	1	5.8	1	4.1	1	3.3	1	3	1	0.5	1	2.1	1	4.5	1	6	1	5.1	1	5.3	1	5	1	4	1	4.5	1	6.3	1	4.7	1	2.7	1	2.8	1	2.4	1	1.9	1
201705170100	58.8013	1	17.6261	1	11.5	0	158	1	3.9	1	1026.4	1	6	1	2.095	1	-999	9	-999	9	-999	9	0.24	1	10.56	1	6.72	1	6.16	1	64.4	1	104	1	108	1	185.5	1	101.7	1	107.5	1	190.3	1	205.1	1	215.5	1	295.3	1	316.8	1	316.2	1	304.6	1	322.3	1	328.1	1	282.4	1	209.5	1	180	1	62.8	1	278.1	1	2.5	1	1.6	1	4.2	1	3.1	1	3	1	4	1	2.2	1	3.5	1	2.6	1	4	1	6.7	1	6.6	1	5.1	1	5.6	1	4.4	1	5.1	1	2.6	1	0.8	1	3.9	1	2.1	1
201705170200	58.8014	1	17.6262	1	11.5	0	163	1	5	1	1025.7	1	6.1	1	2.064	1	8.507	0	0.0424	0	0.4664	0	0.24	1	10.56	1	6.71	1	6.16	1	74.9	1	79.3	1	126.9	1	99.8	1	162.3	1	167.8	1	165.1	1	235.8	1	270	1	312.1	1	334.9	1	303.3	1	315.8	1	310.7	1	279.5	1	271.5	1	197.1	1	200.6	1	77.6	1	243.4	1	2.7	1	3.8	1	0.5	1	2.9	1	2.6	1	5.2	1	1.6	1	5.7	1	2.6	1	5.5	1	5.4	1	4.5	1	5.2	1	4.8	1	3.6	1	3.8	1	1.4	1	3.4	1	5.1	1	0.9	1
